fmt,search_name,date,adp
ppr,joeyslye,2026-08-27,153.2
ppr,jonahcoleman,2026-08-27,149.5
ppr,jonathantaylor,2026-08-27,7.5
ppr,jonathonbrooks,2026-08-27,94.6
ppr,jordanaddison,2026-08-27,97.4
ppr,jordanjames,2026-08-27,159.8
ppr,jordanlove,2026-08-27,147.0
ppr,jordanmason,2026-08-27,116.6
ppr,jordyntyson,2026-08-27,156.1
ppr,joshallen,2026-08-27,33.7
ppr,joshdowns,2026-08-27,87.7
ppr,joshjacobs,2026-08-27,31.1
ppr,justicehill,2026-08-27,168.4
ppr,justinherbert,2026-08-27,105.2
ppr,justinjefferson,2026-08-27,11.7
ppr,juwanjohnson,2026-08-27,147.0
ppr,kadenwetjen,2026-08-27,174.0
ppr,kaelonblack,2026-08-27,157.9
ppr,kaimifairbairn,2026-08-27,137.0
ppr,kayshonboutte,2026-08-27,164.0
ppr,kcconcepcion,2026-08-27,121.0
ppr,keatonmitchell,2026-08-27,157.1
ppr,keenanallen,2026-08-27,132.1
ppr,kennethwalker,2026-08-27,21.6
ppr,kennygainwell,2026-08-27,92.3
ppr,kenyonsadiq,2026-08-27,158.0
ppr,khalilshakir,2026-08-27,102.4
ppr,kimanividal,2026-08-27,162.1
ppr,kylemonangai,2026-08-27,110.8
ppr,kylepitts,2026-08-27,75.3
ppr,kylermurray,2026-08-27,134.0
ppr,kyrenwilliams,2026-08-27,32.0
ppr,laddmcconkey,2026-08-27,37.7
ppr,lamarjackson,2026-08-27,56.6
ppr,lutherburden,2026-08-27,56.2
ppr,makailemon,2026-08-27,115.9
ppr,malachifields,2026-08-27,163.3
ppr,malikdavis,2026-08-27,161.3
ppr,maliknabers,2026-08-27,26.8
ppr,malikwashington,2026-08-27,148.7
ppr,malikwillis,2026-08-27,162.3
ppr,markandrews,2026-08-27,128.4
ppr,marshawnlloyd,2026-08-27,154.9
ppr,marvinharrison,2026-08-27,65.3
ppr,matthewgolden,2026-08-27,106.6
ppr,matthewstafford,2026-08-27,77.1
ppr,michaelpittman,2026-08-27,74.7
ppr,michaelwilson,2026-08-27,76.3
ppr,mikeevans,2026-08-27,54.5
ppr,mikewashington,2026-08-27,145.8
ppr,najeeharris,2026-08-27,158.8
ppr,nickfolk,2026-08-27,166.6
ppr,nicocollins,2026-08-27,20.4
ppr,omarcooper,2026-08-27,165.1
ppr,omarionhampton,2026-08-27,23.3
ppr,parkerwashington,2026-08-27,64.1
ppr,patbryant,2026-08-27,156.9
ppr,patfreiermuth,2026-08-27,172.2
ppr,patrickmahomes,2026-08-27,102.2
ppr,pukanacua,2026-08-27,3.1
ppr,quentinjohnston,2026-08-27,97.4
ppr,quinshonjudkins,2026-08-27,50.8
ppr,rachaadwhite,2026-08-27,113.5
ppr,rasheerice,2026-08-27,14.9
ppr,rashidshaheed,2026-08-27,128.5
ppr,rashodbateman,2026-08-27,154.4
ppr,raydavis,2026-08-27,159.4
ppr,rhamondrestevenson,2026-08-27,64.9
ppr,ricodowdle,2026-08-27,75.2
ppr,rjharvey,2026-08-27,92.3
ppr,romeodoubs,2026-08-27,113.2
ppr,romeodunze,2026-08-27,53.9
ppr,ryanflournoy,2026-08-27,165.9
ppr,samdarnold,2026-08-27,143.4
ppr,samlaporta,2026-08-27,113.8
ppr,saquonbarkley,2026-08-27,19.3
ppr,stefondiggs,2026-08-27,91.5
ppr,tankbigsby,2026-08-27,162.6
ppr,tankdell,2026-08-27,156.9
ppr,teehiggins,2026-08-27,36.6
ppr,terranceferguson,2026-08-27,162.8
ppr,terrymclaurin,2026-08-27,47.4
ppr,tetairoamcmillan,2026-08-27,31.5
ppr,tjhockenson,2026-08-27,163.7
ppr,tonypollard,2026-08-27,70.3
ppr,travisetienne,2026-08-27,38.7
ppr,travishunter,2026-08-27,167.5
ppr,traviskelce,2026-08-27,104.0
ppr,treharris,2026-08-27,167.8
ppr,tretucker,2026-08-27,132.0
ppr,treveyonhenderson,2026-08-27,63.0
ppr,trevorlawrence,2026-08-27,91.4
ppr,treymcbride,2026-08-27,28.9
ppr,treysmack,2026-08-27,160.1
ppr,troyfranklin,2026-08-27,181.3
ppr,tuckerkraft,2026-08-27,98.1
ppr,tyjaespears,2026-08-27,131.3
ppr,tyjohnson,2026-08-27,183.8
ppr,tylerallgeier,2026-08-27,154.9
ppr,tylerbass,2026-08-27,158.2
ppr,tylerloop,2026-08-27,155.8
ppr,tylershough,2026-08-27,135.1
ppr,tylerwarren,2026-08-27,65.2
ppr,tyronetracy,2026-08-27,158.0
ppr,wandalerobinson,2026-08-27,86.7
ppr,willreichard,2026-08-27,161.1
ppr,willutz,2026-08-27,160.0
ppr,woodymarks,2026-08-27,140.2
ppr,xavierhutchinson,2026-08-27,179.2
ppr,xavierlegette,2026-08-27,180.2
ppr,xavierworthy,2026-08-27,105.3
ppr,zachcharbonnet,2026-08-27,134.2
ppr,zayflowers,2026-08-27,25.9
standard,BAL,2026-08-27,162.5
standard,BUF,2026-08-27,162.6
standard,CLE,2026-08-27,156.7
standard,DAL,2026-08-27,155.2
standard,DEN,2026-08-27,90.2
standard,DET,2026-08-27,121.9
standard,GB,2026-08-27,169.3
standard,HOU,2026-08-27,100.0
standard,JAX,2026-08-27,157.2
standard,LA,2026-08-27,111.0
standard,LAC,2026-08-27,144.5
standard,MIN,2026-08-27,114.1
standard,NE,2026-08-27,131.7
standard,PHI,2026-08-27,135.5
standard,PIT,2026-08-27,137.1
standard,SEA,2026-08-27,84.3
standard,TEN,2026-08-27,163.1
standard,aaronjones,2026-08-27,112.1
standard,adonaimitchell,2026-08-27,162.3
standard,ajbrown,2026-08-27,20.8
standard,alecpierce,2026-08-27,55.0
standard,alvinkamara,2026-08-27,148.7
standard,amonrastbrown,2026-08-27,8.6
standard,andyborregales,2026-08-27,174.0
standard,ashtonjeanty,2026-08-27,20.7
standard,bakermayfield,2026-08-27,134.4
standard,bhayshultuten,2026-08-27,47.9
standard,bijanrobinson,2026-08-27,2.3
standard,blakecorum,2026-08-27,106.3
standard,blakegrupe,2026-08-27,165.4
standard,bonix,2026-08-27,116.4
standard,braelonallen,2026-08-27,138.6
standard,brandonaubrey,2026-08-27,126.4
standard,breecehall,2026-08-27,32.8
standard,brentonstrange,2026-08-27,163.6
standard,brianrobinson,2026-08-27,169.4
standard,brianthomas,2026-08-27,69.2
standard,brockbowers,2026-08-27,49.6
standard,brockpurdy,2026-08-27,89.0
standard,bubmeans,2026-08-27,160.4
standard,buckyirving,2026-08-27,45.7
standard,cairosantos,2026-08-27,159.1
standard,calebdouglas,2026-08-27,158.7
standard,calebwilliams,2026-08-27,90.4
standard,calvinridley,2026-08-27,133.2
standard,camerondicker,2026-08-27,140.2
standard,camlittle,2026-08-27,149.1
standard,camskattebo,2026-08-27,37.3
standard,carnelltate,2026-08-27,71.5
standard,ceedeelamb,2026-08-27,14.3
standard,chasebrown,2026-08-27,16.2
standard,chasemclaughlin,2026-08-27,145.6
standard,chrisboswell,2026-08-27,157.3
standard,chrisgodwin,2026-08-27,79.7
standard,chrisolave,2026-08-27,26.0
standard,chrisrodriguez,2026-08-27,148.4
standard,christianmccaffrey,2026-08-27,6.8
standard,christianwatson,2026-08-27,49.6
standard,chubahubbard,2026-08-27,83.7
standard,cjstroud,2026-08-27,162.7
standard,colstonloveland,2026-08-27,68.7
standard,cooperkupp,2026-08-27,155.2
standard,courtlandsutton,2026-08-27,61.7
standard,dakprescott,2026-08-27,66.6
standard,dallasgoedert,2026-08-27,96.6
standard,daltonkincaid,2026-08-27,143.8
standard,dandreswift,2026-08-27,41.5
standard,dariusslayton,2026-08-27,166.0
standard,davanteadams,2026-08-27,35.1
standard,davidmontgomery,2026-08-27,51.7
standard,deebosamuel,2026-08-27,94.5
standard,denzelboston,2026-08-27,136.7
standard,derrickhenry,2026-08-27,7.5
standard,devaughnvele,2026-08-27,168.4
standard,devonachane,2026-08-27,11.5
standard,devontasmith,2026-08-27,37.7
standard,dezhaunstribling,2026-08-27,125.2
standard,djmoore,2026-08-27,48.4
standard,dkmetcalf,2026-08-27,63.2
standard,dontayvionwicks,2026-08-27,151.6
standard,drakelondon,2026-08-27,13.0
standard,drakemaye,2026-08-27,48.9
standard,eddypineiro,2026-08-27,161.0
standard,emekaegbuka,2026-08-27,34.5
standard,evanmcpherson,2026-08-27,165.7
standard,fernandomendoza,2026-08-27,164.0
standard,garrettwilson,2026-08-27,40.2
standard,georgekittle,2026-08-27,115.4
standard,georgepickens,2026-08-27,20.1
standard,haroldfannin,2026-08-27,98.6
standard,harrisonbutker,2026-08-27,162.7
standard,harrisonmevis,2026-08-27,140.6
standard,hunterhenry,2026-08-27,152.4
standard,isaacteslaa,2026-08-27,149.6
standard,isaiahlikely,2026-08-27,138.6
standard,isiahpacheco,2026-08-27,155.2
standard,jacorycroskeymerritt,2026-08-27,88.0
standard,jadarianprice,2026-08-27,68.9
standard,jahmyrgibbs,2026-08-27,1.3
standard,jakebates,2026-08-27,147.1
standard,jakeferguson,2026-08-27,151.4
standard,jakobilane,2026-08-27,151.2
standard,jakobimeyers,2026-08-27,86.3
standard,jalencoker,2026-08-27,113.6
standard,jalenhurts,2026-08-27,80.2
standard,jalenmcmillan,2026-08-27,130.4
standard,jalennailor,2026-08-27,136.9
standard,jamarrchase,2026-08-27,4.6
standard,jamescook,2026-08-27,8.5
standard,jamesonwilliams,2026-08-27,32.3
standard,jaredgoff,2026-08-27,102.0
standard,jasonmyers,2026-08-27,129.5
standard,jauanjennings,2026-08-27,139.2
standard,javontewilliams,2026-08-27,27.4
standard,jaxonsmithnjigba,2026-08-27,6.2
standard,jaxsondart,2026-08-27,118.8
standard,jaydendaniels,2026-08-27,70.3
standard,jaydenreed,2026-08-27,87.8
standard,jaylenwaddle,2026-08-27,53.5
standard,jaylenwarren,2026-08-27,64.1
standard,jeremiyahlove,2026-08-27,31.6
standard,jerryjeudy,2026-08-27,123.9
standard,jkdobbins,2026-08-27,72.1
standard,joeburrow,2026-08-27,56.4
standard,jonahcoleman,2026-08-27,153.9
standard,jonathantaylor,2026-08-27,4.2
standard,jonathonbrooks,2026-08-27,91.0
standard,jordanaddison,2026-08-27,82.1
standard,jordanlove,2026-08-27,152.0
standard,jordanmason,2026-08-27,98.7
standard,jordyntyson,2026-08-27,151.2
standard,joshallen,2026-08-27,26.5
standard,joshdowns,2026-08-27,98.1
standard,joshjacobs,2026-08-27,20.4
standard,justinherbert,2026-08-27,109.8
standard,justinjefferson,2026-08-27,16.3
standard,juwanjohnson,2026-08-27,158.2
standard,kaelonblack,2026-08-27,152.8
standard,kaimifairbairn,2026-08-27,130.9
standard,kayshonboutte,2026-08-27,154.6
standard,kcconcepcion,2026-08-27,113.4
standard,keatonmitchell,2026-08-27,152.9
standard,keenanallen,2026-08-27,139.4
standard,kennethwalker,2026-08-27,20.6
standard,kennygainwell,2026-08-27,120.5
standard,khalilshakir,2026-08-27,112.7
standard,kimanividal,2026-08-27,162.7
standard,kylemonangai,2026-08-27,94.0
standard,kylepitts,2026-08-27,106.1
standard,kylermurray,2026-08-27,145.3
standard,kyrenwilliams,2026-08-27,22.6
standard,laddmcconkey,2026-08-27,43.8
standard,lamarjackson,2026-08-27,55.8
standard,lutherburden,2026-08-27,62.0
standard,makailemon,2026-08-27,106.3
standard,maliknabers,2026-08-27,28.9
standard,malikwashington,2026-08-27,151.3
standard,malikwillis,2026-08-27,163.1
standard,markandrews,2026-08-27,121.5
standard,marshawnlloyd,2026-08-27,150.8
standard,marvinharrison,2026-08-27,65.2
standard,matthewgolden,2026-08-27,94.3
standard,matthewstafford,2026-08-27,72.7
standard,michaelpittman,2026-08-27,90.3
standard,michaelwilson,2026-08-27,74.8
standard,mikeevans,2026-08-27,53.2
standard,mikewashington,2026-08-27,153.4
standard,nicocollins,2026-08-27,20.2
standard,omarionhampton,2026-08-27,24.1
standard,parkerwashington,2026-08-27,63.9
standard,patrickmahomes,2026-08-27,106.0
standard,pukanacua,2026-08-27,4.0
standard,quentinjohnston,2026-08-27,77.8
standard,quinshonjudkins,2026-08-27,48.8
standard,rachaadwhite,2026-08-27,129.0
standard,rasheerice,2026-08-27,18.4
standard,rashidshaheed,2026-08-27,108.3
standard,rashodbateman,2026-08-27,131.5
standard,raydavis,2026-08-27,159.7
standard,rhamondrestevenson,2026-08-27,63.4
standard,ricodowdle,2026-08-27,74.7
standard,rjharvey,2026-08-27,111.5
standard,romeodoubs,2026-08-27,100.4
standard,romeodunze,2026-08-27,45.3
standard,ryanflournoy,2026-08-27,158.9
standard,samdarnold,2026-08-27,150.5
standard,samlaporta,2026-08-27,122.4
standard,saquonbarkley,2026-08-27,12.6
standard,stefondiggs,2026-08-27,97.1
standard,tankbigsby,2026-08-27,149.6
standard,tankdell,2026-08-27,150.8
standard,teehiggins,2026-08-27,34.4
standard,terrymclaurin,2026-08-27,43.2
standard,tetairoamcmillan,2026-08-27,31.5
standard,tonypollard,2026-08-27,64.4
standard,travisetienne,2026-08-27,38.2
standard,travishunter,2026-08-27,167.1
standard,traviskelce,2026-08-27,137.7
standard,treharris,2026-08-27,162.3
standard,tretucker,2026-08-27,126.7
standard,treveyonhenderson,2026-08-27,58.7
standard,trevorlawrence,2026-08-27,89.0
standard,treymcbride,2026-08-27,49.5
standard,treysmack,2026-08-27,157.4
standard,tuckerkraft,2026-08-27,87.3
standard,tyjaespears,2026-08-27,158.2
standard,tylerallgeier,2026-08-27,153.1
standard,tylerloop,2026-08-27,146.0
standard,tylershough,2026-08-27,144.0
standard,tylerwarren,2026-08-27,79.1
standard,tyronetracy,2026-08-27,162.5
standard,wandalerobinson,2026-08-27,102.7
standard,willreichard,2026-08-27,160.4
standard,willutz,2026-08-27,163.7
standard,woodymarks,2026-08-27,135.7
standard,xavierworthy,2026-08-27,90.0
standard,zachcharbonnet,2026-08-27,129.9
standard,zayflowers,2026-08-27,25.8
2qb,ATL,2026-08-28,153.2
2qb,BAL,2026-08-28,154.0
2qb,BUF,2026-08-28,159.7
2qb,CHI,2026-08-28,157.0
2qb,CLE,2026-08-28,158.8
2qb,DAL,2026-08-28,148.8
2qb,DEN,2026-08-28,107.6
2qb,DET,2026-08-28,138.4
2qb,GB,2026-08-28,152.0
2qb,HOU,2026-08-28,117.3
2qb,JAX,2026-08-28,154.8
2qb,LA,2026-08-28,129.5
2qb,LAC,2026-08-28,144.2
2qb,MIN,2026-08-28,129.1
2qb,NE,2026-08-28,138.6
2qb,NO,2026-08-28,166.8
2qb,PHI,2026-08-28,139.0
2qb,PIT,2026-08-28,141.4
2qb,SEA,2026-08-28,106.6
2qb,SF,2026-08-28,134.8
2qb,TEN,2026-08-28,150.7
2qb,aaronjones,2026-08-28,123.7
2qb,aaronrodgers,2026-08-28,113.5
2qb,adonaimitchell,2026-08-28,169.3
2qb,ajbarner,2026-08-28,136.0
2qb,ajbrown,2026-08-28,34.8
2qb,alecpierce,2026-08-28,70.7
2qb,alvinkamara,2026-08-28,150.9
2qb,amonrastbrown,2026-08-28,13.4
2qb,andyborregales,2026-08-28,143.3
2qb,antoniowilliams,2026-08-28,159.7
2qb,ashtonjeanty,2026-08-28,30.3
2qb,bakermayfield,2026-08-28,42.4
2qb,bhayshultuten,2026-08-28,66.5
2qb,bijanrobinson,2026-08-28,2.6
2qb,blakecorum,2026-08-28,122.8
2qb,blakegrupe,2026-08-28,160.5
2qb,bonix,2026-08-28,30.5
2qb,braelonallen,2026-08-28,143.4
2qb,brandonaubrey,2026-08-28,127.5
2qb,breecehall,2026-08-28,48.8
2qb,brentonstrange,2026-08-28,138.8
2qb,brianrobinson,2026-08-28,160.9
2qb,brianthomas,2026-08-28,89.3
2qb,brockbowers,2026-08-28,60.9
2qb,brockpurdy,2026-08-28,19.4
2qb,bryceyoung,2026-08-28,89.9
2qb,buckyirving,2026-08-28,64.5
2qb,cairosantos,2026-08-28,152.2
2qb,calebwilliams,2026-08-28,21.9
2qb,calvinridley,2026-08-28,139.3
2qb,camerondicker,2026-08-28,139.3
2qb,camlittle,2026-08-28,152.2
2qb,camskattebo,2026-08-28,52.4
2qb,camward,2026-08-28,100.1
2qb,carnelltate,2026-08-28,92.2
2qb,carsonbeck,2026-08-28,142.7
2qb,ceedeelamb,2026-08-28,25.2
2qb,chasebrown,2026-08-28,30.1
2qb,chasemclaughlin,2026-08-28,150.2
2qb,chigokonkwo,2026-08-28,143.7
2qb,chimeredike,2026-08-28,122.4
2qb,chrisboswell,2026-08-28,150.2
2qb,chrisgodwin,2026-08-28,100.9
2qb,chrisolave,2026-08-28,41.5
2qb,chrisrodriguez,2026-08-28,152.5
2qb,christianmccaffrey,2026-08-28,10.0
2qb,christianwatson,2026-08-28,74.4
2qb,chubahubbard,2026-08-28,97.3
2qb,cjstroud,2026-08-28,73.4
2qb,colstonloveland,2026-08-28,82.1
2qb,cooperkupp,2026-08-28,164.6
2qb,courtlandsutton,2026-08-28,79.7
2qb,dakprescott,2026-08-28,13.6
2qb,dallasgoedert,2026-08-28,112.7
2qb,daltonkincaid,2026-08-28,143.2
2qb,dandreswift,2026-08-28,58.6
2qb,danieljones,2026-08-28,74.1
2qb,darnellwashington,2026-08-28,170.4
2qb,davanteadams,2026-08-28,52.0
2qb,davidmontgomery,2026-08-28,73.0
2qb,deebosamuel,2026-08-28,115.9
2qb,denzelboston,2026-08-28,158.1
2qb,derrickhenry,2026-08-28,10.6
2qb,deshaunwatson,2026-08-28,139.2
2qb,devonachane,2026-08-28,20.8
2qb,devontasmith,2026-08-28,55.6
2qb,dezhaunstribling,2026-08-28,135.0
2qb,djmoore,2026-08-28,68.7
2qb,dkmetcalf,2026-08-28,82.3
2qb,dontayvionwicks,2026-08-28,157.8
2qb,drakelondon,2026-08-28,24.2
2qb,drakemaye,2026-08-28,7.2
2qb,eddypineiro,2026-08-28,154.6
2qb,emekaegbuka,2026-08-28,50.5
2qb,evanmcpherson,2026-08-28,152.1
2qb,fernandomendoza,2026-08-28,131.7
2qb,garrettwilson,2026-08-28,59.0
2qb,genosmith,2026-08-28,120.5
2qb,georgekittle,2026-08-28,128.9
2qb,georgepickens,2026-08-28,33.2
2qb,germiebernard,2026-08-28,147.5
2qb,haroldfannin,2026-08-28,106.7
2qb,harrisonbutker,2026-08-28,158.8
2qb,harrisonmevis,2026-08-28,145.5
2qb,hunterhenry,2026-08-28,149.3
2qb,isaacteslaa,2026-08-28,160.3
2qb,isaiahlikely,2026-08-28,140.6
2qb,isiahpacheco,2026-08-28,145.3
2qb,jacobybrissett,2026-08-28,110.8
2qb,jacorycroskeymerritt,2026-08-28,107.5
2qb,jadarianprice,2026-08-28,86.0
2qb,jahmyrgibbs,2026-08-28,1.8
2qb,jakebates,2026-08-28,145.3
2qb,jakeelliott,2026-08-28,159.5
2qb,jakeferguson,2026-08-28,138.7
2qb,jakobilane,2026-08-28,153.3
2qb,jakobimeyers,2026-08-28,102.8
2qb,jalencoker,2026-08-28,137.5
2qb,jalenhurts,2026-08-28,17.2
2qb,jalenmcmillan,2026-08-28,147.0
2qb,jalennailor,2026-08-28,154.9
2qb,jamarrchase,2026-08-28,6.6
2qb,jamescook,2026-08-28,15.5
2qb,jamesonwilliams,2026-08-28,52.5
2qb,jaredgoff,2026-08-28,24.9
2qb,jasonmyers,2026-08-28,133.2
2qb,jauanjennings,2026-08-28,153.6
2qb,javontewilliams,2026-08-28,46.2
2qb,jaxonsmithnjigba,2026-08-28,8.4
2qb,jaxsondart,2026-08-28,31.1
2qb,jaydendaniels,2026-08-28,14.0
2qb,jaydenhiggins,2026-08-28,136.1
2qb,jaydenreed,2026-08-28,104.8
2qb,jaylenwaddle,2026-08-28,73.1
2qb,jaylenwarren,2026-08-28,92.4
2qb,jeremiyahlove,2026-08-28,48.7
2qb,jerryjeudy,2026-08-28,141.7
2qb,jjmccarthy,2026-08-28,146.2
2qb,jkdobbins,2026-08-28,95.0
2qb,joeburrow,2026-08-28,9.3
2qb,johnmetchie,2026-08-28,144.6
2qb,jonahcoleman,2026-08-28,140.4
2qb,jonathantaylor,2026-08-28,5.5
2qb,jonathonbrooks,2026-08-28,116.7
2qb,jordanaddison,2026-08-28,100.8
2qb,jordanlove,2026-08-28,59.6
2qb,jordanmason,2026-08-28,120.0
2qb,jordyntyson,2026-08-28,116.5
2qb,joshallen,2026-08-28,1.8
2qb,joshdowns,2026-08-28,120.7
2qb,joshjacobs,2026-08-28,34.8
2qb,justinherbert,2026-08-28,25.8
2qb,justinjefferson,2026-08-28,28.2
2qb,juwanjohnson,2026-08-28,146.7
2qb,kaelonblack,2026-08-28,138.8
2qb,kaimifairbairn,2026-08-28,135.7
2qb,kayshonboutte,2026-08-28,165.5
2qb,kaytronallen,2026-08-28,168.6
2qb,kcconcepcion,2026-08-28,136.0
2qb,keatonmitchell,2026-08-28,141.4
2qb,keenanallen,2026-08-28,158.5
2qb,kennethwalker,2026-08-28,38.2
2qb,kennygainwell,2026-08-28,130.2
2qb,kenyonsadiq,2026-08-28,136.4
2qb,khalilshakir,2026-08-28,135.2
2qb,kirkcousins,2026-08-28,144.7
2qb,kylemonangai,2026-08-28,112.9
2qb,kylepitts,2026-08-28,111.9
2qb,kylermurray,2026-08-28,52.7
2qb,kyrenwilliams,2026-08-28,39.8
2qb,laddmcconkey,2026-08-28,66.1
2qb,lamarjackson,2026-08-28,8.3
2qb,lutherburden,2026-08-28,79.7
2qb,makailemon,2026-08-28,120.2
2qb,malachifields,2026-08-28,162.9
2qb,maliknabers,2026-08-28,47.4
2qb,malikwashington,2026-08-28,164.6
2qb,malikwillis,2026-08-28,83.0
2qb,markandrews,2026-08-28,124.6
2qb,marshawnlloyd,2026-08-28,156.2
2qb,marvinharrison,2026-08-28,84.6
2qb,matthewgolden,2026-08-28,121.8
2qb,matthewstafford,2026-08-28,17.2
2qb,michaelpenix,2026-08-28,142.8
2qb,michaelpittman,2026-08-28,108.7
2qb,michaelwilson,2026-08-28,99.2
2qb,mikeevans,2026-08-28,75.7
2qb,mikewashington,2026-08-28,149.6
2qb,nickfolk,2026-08-28,157.5
2qb,nicocollins,2026-08-28,36.2
2qb,omarcooper,2026-08-28,167.8
2qb,omarionhampton,2026-08-28,38.8
2qb,orondegadsden,2026-08-28,135.8
2qb,parkerwashington,2026-08-28,85.8
2qb,patfreiermuth,2026-08-28,136.2
2qb,patrickmahomes,2026-08-28,24.0
2qb,pukanacua,2026-08-28,4.7
2qb,quentinjohnston,2026-08-28,95.4
2qb,quinshonjudkins,2026-08-28,67.0
2qb,rachaadwhite,2026-08-28,128.4
2qb,rasheerice,2026-08-28,29.9
2qb,rashidshaheed,2026-08-28,129.9
2qb,rashodbateman,2026-08-28,144.4
2qb,rhamondrestevenson,2026-08-28,88.5
2qb,rickypearsall,2026-08-28,127.3
2qb,ricodowdle,2026-08-28,91.4
2qb,rjharvey,2026-08-28,117.8
2qb,romeodoubs,2026-08-28,124.3
2qb,romeodunze,2026-08-28,61.8
2qb,samdarnold,2026-08-28,58.1
2qb,samlaporta,2026-08-28,116.0
2qb,saquonbarkley,2026-08-28,24.7
2qb,shedeursanders,2026-08-28,139.5
2qb,stefondiggs,2026-08-28,115.4
2qb,tankbigsby,2026-08-28,151.4
2qb,tankdell,2026-08-28,161.9
2qb,teehiggins,2026-08-28,51.7
2qb,terrymclaurin,2026-08-28,64.2
2qb,tetairoamcmillan,2026-08-28,52.5
2qb,theowease,2026-08-28,143.8
2qb,tonypollard,2026-08-28,82.8
2qb,travisetienne,2026-08-28,57.5
2qb,travishunter,2026-08-28,152.6
2qb,traviskelce,2026-08-28,138.8
2qb,treharris,2026-08-28,160.2
2qb,tretucker,2026-08-28,138.8
2qb,treveyonhenderson,2026-08-28,74.9
2qb,trevorlawrence,2026-08-28,19.7
2qb,treymcbride,2026-08-28,64.5
2qb,treysmack,2026-08-28,164.5
2qb,tuatagovailoa,2026-08-28,136.7
2qb,tuckerkraft,2026-08-28,101.0
2qb,tyjaespears,2026-08-28,145.6
2qb,tylerallgeier,2026-08-28,155.1
2qb,tylerbass,2026-08-28,158.2
2qb,tylerloop,2026-08-28,150.8
2qb,tylershough,2026-08-28,49.0
2qb,tylerwarren,2026-08-28,89.9
2qb,tyronetracy,2026-08-28,156.8
2qb,wandalerobinson,2026-08-28,122.8
2qb,willreichard,2026-08-28,154.3
2qb,willutz,2026-08-28,162.9
2qb,woodymarks,2026-08-28,151.2
2qb,xavierworthy,2026-08-28,107.3
2qb,zachcharbonnet,2026-08-28,140.5
2qb,zayflowers,2026-08-28,42.0
half-ppr,ATL,2026-08-28,169.1
half-ppr,BAL,2026-08-28,167.7
half-ppr,BUF,2026-08-28,165.1
half-ppr,CHI,2026-08-28,178.2
half-ppr,CIN,2026-08-28,188.7
half-ppr,CLE,2026-08-28,161.9
half-ppr,DAL,2026-08-28,148.6
half-ppr,DEN,2026-08-28,93.3
half-ppr,DET,2026-08-28,126.3
half-ppr,HOU,2026-08-28,98.3
half-ppr,JAX,2026-08-28,161.5
half-ppr,LA,2026-08-28,113.5
half-ppr,LAC,2026-08-28,140.5
half-ppr,MIN,2026-08-28,107.8
half-ppr,NE,2026-08-28,132.2
half-ppr,NO,2026-08-28,179.4
half-ppr,NYG,2026-08-28,169.4
half-ppr,PHI,2026-08-28,139.6
half-ppr,PIT,2026-08-28,133.9
half-ppr,SEA,2026-08-28,80.7
half-ppr,TEN,2026-08-28,177.0
half-ppr,aaronjones,2026-08-28,110.1
half-ppr,adonaimitchell,2026-08-28,161.8
half-ppr,ajbrown,2026-08-28,19.1
half-ppr,alecpierce,2026-08-28,62.7
half-ppr,alvinkamara,2026-08-28,157.3
half-ppr,amonrastbrown,2026-08-28,8.0
half-ppr,ashtonjeanty,2026-08-28,21.9
half-ppr,bakermayfield,2026-08-28,134.8
half-ppr,bhayshultuten,2026-08-28,52.6
half-ppr,bijanrobinson,2026-08-28,2.3
half-ppr,blakecorum,2026-08-28,120.9
half-ppr,blakegrupe,2026-08-28,159.8
half-ppr,bonix,2026-08-28,113.6
half-ppr,braelonallen,2026-08-28,160.1
half-ppr,brandonaubrey,2026-08-28,133.3
half-ppr,breecehall,2026-08-28,32.7
half-ppr,brentonstrange,2026-08-28,175.7
half-ppr,brianrobinson,2026-08-28,163.5
half-ppr,brianthomas,2026-08-28,70.5
half-ppr,brockbowers,2026-08-28,43.0
half-ppr,brockpurdy,2026-08-28,89.4
half-ppr,buckyirving,2026-08-28,47.3
half-ppr,cairosantos,2026-08-28,175.5
half-ppr,calebdouglas,2026-08-28,167.8
half-ppr,calebwilliams,2026-08-28,92.3
half-ppr,calvinridley,2026-08-28,138.6
half-ppr,camerondicker,2026-08-28,144.5
half-ppr,camlittle,2026-08-28,150.9
half-ppr,camskattebo,2026-08-28,38.9
half-ppr,camward,2026-08-28,163.6
half-ppr,carnelltate,2026-08-28,75.7
half-ppr,ceedeelamb,2026-08-28,12.5
half-ppr,chasebrown,2026-08-28,14.9
half-ppr,chasemclaughlin,2026-08-28,150.8
half-ppr,chrisgodwin,2026-08-28,76.3
half-ppr,chrisolave,2026-08-28,22.7
half-ppr,chrisrodriguez,2026-08-28,157.6
half-ppr,christianmccaffrey,2026-08-28,6.6
half-ppr,christianwatson,2026-08-28,55.8
half-ppr,chubahubbard,2026-08-28,86.0
half-ppr,cjstroud,2026-08-28,160.9
half-ppr,colstonloveland,2026-08-28,61.4
half-ppr,cooperkupp,2026-08-28,152.7
half-ppr,courtlandsutton,2026-08-28,59.8
half-ppr,cyrusallen,2026-08-28,158.6
half-ppr,dakprescott,2026-08-28,65.0
